,className1,className2,ClassTermRel
99,org.springframework.samples.petclinic.owner.Pet,org.springframework.samples.petclinic.vet.VetController,0.24155988435622483
100,org.springframework.samples.petclinic.owner.Pet,org.springframework.samples.petclinic.owner.PetTypeFormatter,0.7679695275737068
101,org.springframework.samples.petclinic.owner.Pet,org.springframework.samples.petclinic.owner.PetValidator,0.7443799144903092
102,org.springframework.samples.petclinic.owner.Pet,org.springframework.samples.petclinic.owner.PetController,0.7505755157313714
103,org.springframework.samples.petclinic.owner.Pet,org.springframework.samples.petclinic.owner.OwnerRepository,0.6130813808447491
104,org.springframework.samples.petclinic.owner.Pet,org.springframework.samples.petclinic.vet.VetRepository,0.28734788556634544
105,org.springframework.samples.petclinic.owner.OwnerController,org.springframework.samples.petclinic.system.CrashController,0.35339813211710214
106,org.springframework.samples.petclinic.owner.OwnerController,org.springframework.samples.petclinic.system.WelcomeController,0.29867593497187933
107,org.springframework.samples.petclinic.owner.OwnerController,org.springframework.samples.petclinic.system.CacheConfiguration,0.16072257986723246
108,org.springframework.samples.petclinic.owner.OwnerController,org.springframework.samples.petclinic.PetClinicApplication,0.21532451125879673
109,org.springframework.samples.petclinic.owner.OwnerController,org.springframework.samples.petclinic.PetClinicRuntimeHints,0.09277304777828763
110,org.springframework.samples.petclinic.owner.OwnerController,org.springframework.samples.petclinic.model.NamedEntity,0.2793343755194521
111,org.springframework.samples.petclinic.owner.OwnerController,org.springframework.samples.petclinic.vet.Vets,0.15341314262447847
112,org.springframework.samples.petclinic.owner.OwnerController,org.springframework.samples.petclinic.vet.Vet,0.1897143158063736
113,org.springframework.samples.petclinic.owner.OwnerController,org.springframework.samples.petclinic.vet.VetController,0.2874346073239717
114,org.springframework.samples.petclinic.owner.OwnerController,org.springframework.samples.petclinic.owner.PetTypeFormatter,0.536584624541777
115,org.springframework.samples.petclinic.owner.OwnerController,org.springframework.samples.petclinic.owner.PetValidator,0.571279556230213
116,org.springframework.samples.petclinic.owner.OwnerController,org.springframework.samples.petclinic.owner.PetController,0.826723911723206
117,org.springframework.samples.petclinic.owner.OwnerController,org.springframework.samples.petclinic.owner.OwnerRepository,0.8143504286321884
118,org.springframework.samples.petclinic.owner.OwnerController,org.springframework.samples.petclinic.vet.VetRepository,0.2021498770206561
119,org.springframework.samples.petclinic.system.CrashController,org.springframework.samples.petclinic.system.WelcomeController,0.5070925528371099
120,org.springframework.samples.petclinic.system.CrashController,org.springframework.samples.petclinic.system.CacheConfiguration,0.27937211830783126
121,org.springframework.samples.petclinic.system.CrashController,org.springframework.samples.petclinic.PetClinicApplication,0.33806170189140655
122,org.springframework.samples.petclinic.system.CrashController,org.springframework.samples.petclinic.PetClinicRuntimeHints,0.1556997888323046
123,org.springframework.samples.petclinic.system.CrashController,org.springframework.samples.petclinic.model.NamedEntity,0.35777087639996635
124,org.springframework.samples.petclinic.system.CrashController,org.springframework.samples.petclinic.vet.Vets,0.2666666666666666
125,org.springframework.samples.petclinic.system.CrashController,org.springframework.samples.petclinic.vet.Vet,0.3278150188248918
126,org.springframework.samples.petclinic.system.CrashController,org.springframework.samples.petclinic.vet.VetController,0.39319696640452556
127,org.springframework.samples.petclinic.system.CrashController,org.springframework.samples.petclinic.owner.PetTypeFormatter,0.23904572186687872
128,org.springframework.samples.petclinic.system.CrashController,org.springframework.samples.petclinic.owner.PetValidator,0.37573457465108967
129,org.springframework.samples.petclinic.system.CrashController,org.springframework.samples.petclinic.owner.PetController,0.38193071473469076
130,org.springframework.samples.petclinic.system.CrashController,org.springframework.samples.petclinic.owner.OwnerRepository,0.2752409412815901
131,org.springframework.samples.petclinic.system.CrashController,org.springframework.samples.petclinic.vet.VetRepository,0.29814239699997197
132,org.springframework.samples.petclinic.system.WelcomeController,org.springframework.samples.petclinic.system.CacheConfiguration,0.2361125344403821
133,org.springframework.samples.petclinic.system.WelcomeController,org.springframework.samples.petclinic.PetClinicApplication,0.2857142857142857
134,org.springframework.samples.petclinic.system.WelcomeController,org.springframework.samples.petclinic.PetClinicRuntimeHints,0.1315903389919538
135,org.springframework.samples.petclinic.system.WelcomeController,org.springframework.samples.petclinic.model.NamedEntity,0.30237157840738177
136,org.springframework.samples.petclinic.system.WelcomeController,org.springframework.samples.petclinic.vet.Vets,0.2253744679276044
137,org.springframework.samples.petclinic.system.WelcomeController,org.springframework.samples.petclinic.vet.Vet,0.27705425792376603
138,org.springframework.samples.petclinic.system.WelcomeController,org.springframework.samples.petclinic.vet.VetController,0.33231208910313037
139,org.springframework.samples.petclinic.system.WelcomeController,org.springframework.samples.petclinic.owner.PetTypeFormatter,0.20203050891044214
140,org.springframework.samples.petclinic.system.WelcomeController,org.springframework.samples.petclinic.owner.PetValidator,0.3175536744149779
141,org.springframework.samples.petclinic.system.WelcomeController,org.springframework.samples.petclinic.owner.PetController,0.32279036856952725
142,org.springframework.samples.petclinic.system.WelcomeController,org.springframework.samples.petclinic.owner.OwnerRepository,0.23262105259961768
143,org.springframework.samples.petclinic.system.WelcomeController,org.springframework.samples.petclinic.vet.VetRepository,0.2519763153394848
144,org.springframework.samples.petclinic.system.CacheConfiguration,org.springframework.samples.petclinic.PetClinicApplication,0.2361125344403821
145,org.springframework.samples.petclinic.system.CacheConfiguration,org.springframework.samples.petclinic.PetClinicRuntimeHints,0.10874544956540737
146,org.springframework.samples.petclinic.system.CacheConfiguration,org.springframework.samples.petclinic.model.NamedEntity,0.2498780190217697
147,org.springframework.samples.petclinic.system.CacheConfiguration,org.springframework.samples.petclinic.vet.Vets,0.18624807887188752
148,org.springframework.samples.petclinic.system.CacheConfiguration,org.springframework.samples.petclinic.vet.Vet,0.22895594055557905
149,org.springframework.samples.petclinic.system.CacheConfiguration,org.springframework.samples.petclinic.vet.VetController,0.1734446359210192
150,org.springframework.samples.petclinic.system.CacheConfiguration,org.springframework.samples.petclinic.owner.PetTypeFormatter,0.16695677422593644
151,org.springframework.samples.petclinic.system.CacheConfiguration,org.springframework.samples.petclinic.owner.PetValidator,0.26242441010441725
152,org.springframework.samples.petclinic.system.CacheConfiguration,org.springframework.samples.petclinic.owner.PetController,0.1730283126847372
153,org.springframework.samples.petclinic.system.CacheConfiguration,org.springframework.samples.petclinic.owner.OwnerRepository,0.1922366120271981
154,org.springframework.samples.petclinic.system.CacheConfiguration,org.springframework.samples.petclinic.vet.VetRepository,0.20823168251814142
155,org.springframework.samples.petclinic.PetClinicApplication,org.springframework.samples.petclinic.PetClinicRuntimeHints,0.2631806779839076
156,org.springframework.samples.petclinic.PetClinicApplication,org.springframework.samples.petclinic.model.NamedEntity,0.37796447300922725
157,org.springframework.samples.petclinic.PetClinicApplication,org.springframework.samples.petclinic.vet.Vets,0.2253744679276044
158,org.springframework.samples.petclinic.PetClinicApplication,org.springframework.samples.petclinic.vet.Vet,0.27705425792376603
159,org.springframework.samples.petclinic.PetClinicApplication,org.springframework.samples.petclinic.vet.VetController,0.22737142938635235
160,org.springframework.samples.petclinic.PetClinicApplication,org.springframework.samples.petclinic.owner.PetTypeFormatter,0.40406101782088427
161,org.springframework.samples.petclinic.PetClinicApplication,org.springframework.samples.petclinic.owner.PetValidator,0.4763305116224668
162,org.springframework.samples.petclinic.PetClinicApplication,org.springframework.samples.petclinic.owner.PetController,0.4013069447080609
163,org.springframework.samples.petclinic.PetClinicApplication,org.springframework.samples.petclinic.owner.OwnerRepository,0.2791452631195412
164,org.springframework.samples.petclinic.PetClinicApplication,org.springframework.samples.petclinic.vet.VetRepository,0.2519763153394848
165,org.springframework.samples.petclinic.PetClinicRuntimeHints,org.springframework.samples.petclinic.model.NamedEntity,0.13926212476455826
166,org.springframework.samples.petclinic.PetClinicRuntimeHints,org.springframework.samples.petclinic.vet.Vets,0.10379985922153638
167,org.springframework.samples.petclinic.PetClinicRuntimeHints,org.springframework.samples.petclinic.vet.Vet,0.127601823017734
168,org.springframework.samples.petclinic.PetClinicRuntimeHints,org.springframework.samples.petclinic.vet.VetController,0.10471959214512318
169,org.springframework.samples.petclinic.PetClinicRuntimeHints,org.springframework.samples.petclinic.owner.PetTypeFormatter,0.17446578944971328
170,org.springframework.samples.petclinic.PetClinicRuntimeHints,org.springframework.samples.petclinic.owner.PetValidator,0.2193817272381392
171,org.springframework.samples.petclinic.PetClinicRuntimeHints,org.springframework.samples.petclinic.owner.PetController,0.18482840912885648
172,org.springframework.samples.petclinic.PetClinicRuntimeHints,org.springframework.samples.petclinic.owner.OwnerRepository,0.11785113019775792
173,org.springframework.samples.petclinic.PetClinicRuntimeHints,org.springframework.samples.petclinic.vet.VetRepository,0.11605177063713189
174,org.springframework.samples.petclinic.model.NamedEntity,org.springframework.samples.petclinic.vet.Vets,0.23851391759997753
175,org.springframework.samples.petclinic.model.NamedEntity,org.springframework.samples.petclinic.vet.Vet,0.2932066664551325
176,org.springframework.samples.petclinic.model.NamedEntity,org.springframework.samples.petclinic.vet.VetController,0.3146664731002683
177,org.springframework.samples.petclinic.model.NamedEntity,org.springframework.samples.petclinic.owner.PetTypeFormatter,0.22717205562556073
178,org.springframework.samples.petclinic.model.NamedEntity,org.springframework.samples.petclinic.owner.PetValidator,0.3360672201667223
179,org.springframework.samples.petclinic.model.NamedEntity,org.springframework.samples.petclinic.owner.PetController,0.2954458087236667
180,org.springframework.samples.petclinic.model.NamedEntity,org.springframework.samples.petclinic.owner.OwnerRepository,0.3077287274483318
181,org.springframework.samples.petclinic.model.NamedEntity,org.springframework.samples.petclinic.vet.VetRepository,0.26666666666666666
182,org.springframework.samples.petclinic.vet.Vets,org.springframework.samples.petclinic.vet.Vet,0.8741733835330447
183,org.springframework.samples.petclinic.vet.Vets,org.springframework.samples.petclinic.vet.VetController,0.8829686263119171
184,org.springframework.samples.petclinic.vet.Vets,org.springframework.samples.petclinic.owner.PetTypeFormatter,0.15936381457791915
185,org.springframework.samples.petclinic.vet.Vets,org.springframework.samples.petclinic.owner.PetValidator,0.25048971643405976
186,org.springframework.samples.petclinic.vet.Vets,org.springframework.samples.petclinic.owner.PetController,0.1651592279933798
187,org.springframework.samples.petclinic.vet.Vets,org.springframework.samples.petclinic.owner.OwnerRepository,0.1834939608543934
188,org.springframework.samples.petclinic.vet.Vets,org.springframework.samples.petclinic.vet.VetRepository,0.7950463919999252
189,org.springframework.samples.petclinic.vet.Vet,org.springframework.samples.petclinic.vet.VetController,0.7829858827067939
190,org.springframework.samples.petclinic.vet.Vet,org.springframework.samples.petclinic.owner.PetTypeFormatter,0.19590694453450175
191,org.springframework.samples.petclinic.vet.Vet,org.springframework.samples.petclinic.owner.PetValidator,0.3079285916560242
192,org.springframework.samples.petclinic.vet.Vet,org.springframework.samples.petclinic.owner.PetController,0.20303128287657898
193,org.springframework.samples.petclinic.vet.Vet,org.springframework.samples.petclinic.owner.OwnerRepository,0.22557028586901354
194,org.springframework.samples.petclinic.vet.Vet,org.springframework.samples.petclinic.vet.VetRepository,0.7330166661378313
195,org.springframework.samples.petclinic.vet.VetController,org.springframework.samples.petclinic.owner.PetTypeFormatter,0.1545921918915077
196,org.springframework.samples.petclinic.vet.VetController,org.springframework.samples.petclinic.owner.PetValidator,0.23327004462016296
197,org.springframework.samples.petclinic.vet.VetController,org.springframework.samples.petclinic.owner.PetController,0.29799819030227276
198,org.springframework.samples.petclinic.vet.VetController,org.springframework.samples.petclinic.owner.OwnerRepository,0.21075181138227125
199,org.springframework.samples.petclinic.vet.VetController,org.springframework.samples.petclinic.vet.VetRepository,0.7558165285251544
200,org.springframework.samples.petclinic.owner.PetTypeFormatter,org.springframework.samples.petclinic.owner.PetValidator,0.6174969805662238
201,org.springframework.samples.petclinic.owner.PetTypeFormatter,org.springframework.samples.petclinic.owner.PetController,0.6785729307268635
202,org.springframework.samples.petclinic.owner.PetTypeFormatter,org.springframework.samples.petclinic.owner.OwnerRepository,0.5633711388093022
203,org.springframework.samples.petclinic.owner.PetTypeFormatter,org.springframework.samples.petclinic.vet.VetRepository,0.2004459314343183
204,org.springframework.samples.petclinic.owner.PetValidator,org.springframework.samples.petclinic.owner.PetController,0.7078266181914106
205,org.springframework.samples.petclinic.owner.PetValidator,org.springframework.samples.petclinic.owner.OwnerRepository,0.594650843494272
206,org.springframework.samples.petclinic.owner.PetValidator,org.springframework.samples.petclinic.vet.VetRepository,0.280056016805602
207,org.springframework.samples.petclinic.owner.PetController,org.springframework.samples.petclinic.owner.OwnerRepository,0.683299301281524
208,org.springframework.samples.petclinic.owner.PetController,org.springframework.samples.petclinic.vet.VetRepository,0.20773533425882817
209,org.springframework.samples.petclinic.owner.OwnerRepository,org.springframework.samples.petclinic.vet.VetRepository,0.47185071542077545
